topo,length,eval_time,snap_time,total_time
7018,10,0.885162353515625,0.9022006988525391,1.787363052368164
7018,8,0.6322922706604004,0.8669891357421875,1.499281406402588
7018,6,1.0913028717041016,0.9295198917388916,2.020822763442993
7018,8,0.9135277271270752,1.0459768772125244,1.9595046043395996
7018,9,0.9002761840820312,0.8884670734405518,1.788743257522583
7018,9,0.900827169418335,0.8758702278137207,1.7766973972320557
7018,8,1.112107515335083,0.9220895767211914,2.0341970920562744
7018,7,0.9183859825134277,0.8573060035705566,1.7756919860839844
7018,8,0.8202095031738281,0.8302638530731201,1.6504733562469482
7018,6,0.8273477554321289,0.688366174697876,1.5157139301300049
7018,9,0.85662841796875,1.654505968093872,2.511134386062622
7018,8,1.0678904056549072,1.0096461772918701,2.0775365829467773
7018,8,1.0604701042175293,0.84078049659729,1.9012506008148193
7018,7,0.8524682521820068,0.883228063583374,1.7356963157653809
7018,7,1.0919246673583984,0.8436133861541748,1.9355380535125732
7018,6,1.112393856048584,0.7398622035980225,1.8522560596466064
7018,8,0.8959455490112305,0.8731040954589844,1.7690496444702148
7018,7,1.1010091304779053,0.8412189483642578,1.942228078842163
7018,9,1.078892707824707,0.8474020957946777,1.9262948036193848
7018,9,1.112243890762329,0.857445240020752,1.969689130783081
7018,6,1.0348827838897705,0.8241686820983887,1.8590514659881592
7018,9,0.8590850830078125,0.9038326740264893,1.7629177570343018
7018,4,1.1375501155853271,0.8965129852294922,2.0340631008148193
7018,6,1.1333847045898438,0.876833438873291,2.0102181434631348
7018,9,1.1267502307891846,0.8710525035858154,1.997802734375
7018,12,1.1177456378936768,0.8706700801849365,1.9884157180786133
7018,4,1.1099920272827148,0.7062065601348877,1.8161985874176025
7018,7,1.0892388820648193,0.981025218963623,2.0702641010284424
7018,7,0.8333156108856201,0.891472339630127,1.724787950515747
7018,8,0.8245580196380615,0.8638510704040527,1.6884090900421143
7018,8,1.0932393074035645,0.9294421672821045,2.022681474685669
7018,4,0.8362903594970703,0.8229618072509766,1.6592521667480469
7018,7,0.8821883201599121,0.8816876411437988,1.763875961303711
7018,8,0.8484916687011719,0.8371000289916992,1.685591697692871
7018,8,1.0818061828613281,0.8914029598236084,1.9732091426849365
7018,9,1.428802251815796,0.8673255443572998,2.2961277961730957
7018,8,0.8362302780151367,0.8451852798461914,1.6814155578613281
7018,12,1.0835628509521484,0.8596701622009277,1.9432330131530762
7018,7,1.131148338317871,0.8840413093566895,2.0151896476745605
7018,9,1.0964539051055908,1.0270028114318848,2.1234567165374756
7018,11,1.118474006652832,0.9065699577331543,2.0250439643859863
7018,11,1.1115059852600098,1.0535407066345215,2.1650466918945312
7018,7,0.8589296340942383,0.7234985828399658,1.582428216934204
7018,9,0.8686163425445557,0.9530291557312012,1.8216454982757568
7018,8,1.1475830078125,0.8839478492736816,2.0315308570861816
7018,5,1.1429297924041748,1.029832363128662,2.172762155532837
7018,8,1.1276018619537354,1.0192983150482178,2.146900177001953
7018,8,1.1377017498016357,1.0144245624542236,2.1521263122558594
7018,10,1.0874011516571045,0.8502342700958252,1.9376354217529297
7018,11,1.1206514835357666,0.9082727432250977,2.0289242267608643
7018,7,1.1150264739990234,0.547797679901123,1.6628241539001465
7018,7,1.145869255065918,0.5729975700378418,1.7188668251037598
7018,6,1.0890686511993408,1.0008156299591064,2.0898842811584473
