%	rule-red	stddev-rule	node-red	stddev-node
0	55.543454561311705	28.551513738339708	37.28908987837559	20.620284907752634
25	34.79002158932955	24.962894808254447	19.374029469185178	16.03843179196599
50	22.933823353373526	21.053005048035715	11.64645715683778	12.5139403246662
75	20.586812905152005	18.870792940548753	10.398997388616765	11.407346503793283
