0.0000 4047.1000 
0.0101 4066.4000 
0.0202 4083.6000 
0.0303 4156.4000 
0.0404 4162.1000 
0.0505 4180.1000 
0.0606 4181.4000 
0.0707 4230.3000 
0.0808 4244.1000 
0.0909 4303.5000 
0.1010 4406.9000 
0.1111 5220.7000 
0.1212 5236.5000 
0.1313 5250.8000 
0.1414 5268.8000 
0.1515 5293.3000 
0.1616 5294.3000 
0.1717 5296.8000 
0.1818 5303.8000 
0.1919 5308.4000 
0.2020 5310.2000 
0.2121 5312.4000 
0.2222 5318.0000 
0.2323 5324.5000 
0.2424 5325.6000 
0.2525 5339.1000 
0.2626 5339.2000 
0.2727 5354.9000 
0.2828 5356.1000 
0.2929 5359.7000 
0.3030 5363.8000 
0.3131 5368.2000 
0.3232 5374.6000 
0.3333 5378.5000 
0.3434 5384.3000 
0.3535 5386.1000 
0.3636 5388.9000 
0.3737 5400.4000 
0.3838 5401.4000 
0.3939 5402.0000 
0.4040 5409.3000 
0.4141 5412.4000 
0.4242 5415.3000 
0.4343 5418.4000 
0.4444 5421.1000 
0.4545 5421.2000 
0.4646 5424.3000 
0.4747 5424.6000 
0.4848 5427.0000 
0.4949 5437.3000 
0.5051 5440.6000 
0.5152 5444.4000 
0.5253 5445.7000 
0.5354 5450.1000 
0.5455 5458.7000 
0.5556 5468.5000 
0.5657 5469.3000 
0.5758 5474.0000 
0.5859 5486.8000 
0.5960 5500.9000 
0.6061 5511.2000 
0.6162 5538.9000 
0.6263 5543.3000 
0.6364 5552.4000 
0.6465 5560.9000 
0.6566 5578.2000 
0.6667 5579.1000 
0.6768 5646.7000 
0.6869 5744.5000 
0.6970 5867.9000 
0.7071 5905.2000 
0.7172 5964.1000 
0.7273 6470.8000 
0.7374 6492.8000 
0.7475 6493.1000 
0.7576 6513.1000 
0.7677 6515.2000 
0.7778 6538.7000 
0.7879 6546.9000 
0.7980 6566.6000 
0.8081 6589.1000 
0.8182 6600.7000 
0.8283 6620.8000 
0.8384 6621.4000 
0.8485 6647.7000 
0.8586 6657.6000 
0.8687 6657.6000 
0.8788 6665.3000 
0.8889 6671.6000 
0.8990 6681.5000 
0.9091 6684.8000 
0.9192 6706.7000 
0.9293 6741.6000 
0.9394 6748.6000 
0.9495 6776.6000 
0.9596 6909.7000 
0.9697 6990.2000 
0.9798 6996.9000 
0.9899 7107.2000 
1.0000 7906.6000 
